user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
0,inference_categories,standard,12,0.475,-0.6948763914860294,0.009640342481928034,-0.395179828759036
0,inference_categories,projected,12,0.44,-0.7100976149243837,-0.059448778638556216,-0.42972438931927814
0,inference_categories,partial,12,0.605,-0.6722487608158704,0.3719565474277234,-0.01402172628613832
0,inference_categories,blend,12,0.6,-0.6767145558841438,0.3719565474277234,-0.01402172628613832
0,inference_categories,standard,13,0.425,-0.6950767306714585,0.06346558800602624,-0.3682672059969869
0,inference_categories,projected,13,0.445,-0.7114232942132923,0.003213447493976011,-0.398393276253012
0,inference_categories,partial,13,0.585,-0.6769792186775391,0.274749760734949,-0.06262511963252551
0,inference_categories,blend,13,0.59,-0.6804887148809567,0.274749760734949,-0.06262511963252551
0,inference_categories,standard,14,0.46,-0.6947578749002082,0.07551601610843627,-0.3622419919457819
0,inference_categories,projected,14,0.46,-0.7078617892766643,0.046594988662652166,-0.3767025056686739
0,inference_categories,partial,14,0.585,-0.672909462230871,0.23779511455422486,-0.08110244272288758
0,inference_categories,blend,14,0.58,-0.6769851549213354,0.23779511455422486,-0.08110244272288758
0,inference_categories,standard,15,0.445,-0.6946481881270947,0.09961687231325636,-0.35019156384337186
0,inference_categories,projected,15,0.45,-0.7060553855382564,0.03695464618072414,-0.3815226769096379
0,inference_categories,partial,15,0.6,-0.6675808087535477,0.31250776878916714,-0.04374611560541644
0,inference_categories,blend,15,0.6,-0.6726792826842248,0.31250776878916714,-0.04374611560541644
0,inference_categories,standard,16,0.465,-0.6945644035385362,0.08756644421084632,-0.35621677789457684
0,inference_categories,projected,16,0.48,-0.7037426931842063,0.05141515990361618,-0.3742924200481919
0,inference_categories,partial,16,0.615,-0.6616253692679461,0.4209616217108575,0.010480810855428735
0,inference_categories,blend,16,0.615,-0.6677692532673237,0.4209616217108575,0.010480810855428735
0,inference_categories,standard,17,0.43,-0.6951760935995464,0.034544560560242125,-0.38272771971987896
0,inference_categories,projected,17,0.425,-0.7104841554639348,-0.0024100856204820084,-0.501205042810241
0,inference_categories,partial,17,0.615,-0.6639440651947985,0.4177481742168815,0.10887408710844076
0,inference_categories,blend,17,0.61,-0.6700652527458434,0.4177481742168815,0.10887408710844076
0,inference_categories,standard,18,0.45,-0.694767020561223,0.07551601610843627,-0.3622419919457819
0,inference_categories,projected,18,0.475,-0.705513755260356,0.00562353311445802,-0.397188233442771
0,inference_categories,partial,18,0.63,-0.6608843348564798,0.40409102236748345,0.10204551118374175
0,inference_categories,blend,18,0.625,-0.6672900127294628,0.40409102236748345,0.10204551118374175
0,inference_categories,standard,19,0.44,-0.6947681242781103,0.017673961216868064,-0.391163019391566
0,inference_categories,projected,19,0.49,-0.7064646458546882,-0.03293783681325412,-0.4164689184066271
0,inference_categories,partial,19,0.635,-0.6548633140558127,0.46273643913254564,0.23136821956627282
0,inference_categories,blend,19,0.635,-0.6622135812719644,0.46273643913254564,0.23136821956627282
0,inference_categories,standard,20,0.475,-0.6941728815950262,0.04257817929518215,-0.2787109103524089
0,inference_categories,projected,20,0.49,-0.7053961588276801,-0.019280684963856067,-0.40964034248192804
0,inference_categories,partial,20,0.635,-0.6555236672150933,0.3599061193253133,0.17995305966265665
0,inference_categories,blend,20,0.635,-0.6625542425872155,0.3599061193253133,0.17995305966265665
1,choice_only,standard,1,0.55,-0.693048211326658,0.09459381485717673,-0.2527030925714116
1,choice_only,projected,1,0.46,-0.6946698016674878,0.09459381485717673,-0.2527030925714116
1,choice_only,partial,1,0.46,-0.6946698016674878,0.09459381485717673,-0.2527030925714116
1,choice_only,blend,1,0.47,-0.6942288197043814,0.09459381485717673,-0.2527030925714116
1,choice_only,standard,2,0.48,-0.6932408750131461,-0.14031415870481215,-0.27015707935240607
1,choice_only,projected,2,0.45,-0.697246400367205,-0.15135010377148275,-0.2756750518857414
1,choice_only,partial,2,0.45,-0.697246400367205,-0.15135010377148275,-0.2756750518857414
1,choice_only,blend,2,0.45,-0.6961865372143664,-0.15135010377148275,-0.2756750518857414
1,choice_only,standard,3,0.47,-0.6933463386593257,-0.20022357478102407,-0.400111787390512
1,choice_only,projected,3,0.425,-0.6991105230871646,-0.19549388403816526,-0.3977469420190826
1,choice_only,partial,3,0.425,-0.6991105230871646,-0.19549388403816526,-0.3977469420190826
1,choice_only,blend,3,0.42,-0.6975790817756485,-0.19549388403816526,-0.3977469420190826
1,choice_only,standard,4,0.47,-0.6935907821515204,-0.35630336929536566,-0.5781516846476829
1,choice_only,projected,4,0.42,-0.7014724062444401,-0.3027002075429655,-0.5513501037714827
1,choice_only,partial,4,0.42,-0.7014724062444401,-0.3027002075429655,-0.5513501037714827
1,choice_only,blend,4,0.415,-0.6993526547706028,-0.3027002075429655,-0.5513501037714827
1,choice_only,standard,5,0.425,-0.6937929555707223,-0.4508971841525424,-0.6254485920762712
1,choice_only,projected,5,0.385,-0.7066395763726868,-0.45405031131444823,-0.6270251556572242
1,choice_only,partial,5,0.385,-0.7066395763726868,-0.45405031131444823,-0.6270251556572242
1,choice_only,blend,5,0.39,-0.7032265353544305,-0.45405031131444823,-0.6270251556572242
1,choice_only,standard,6,0.465,-0.693536006240563,-0.40517684030490697,-0.5025884201524535
