lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.05,0.5,0.75,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.5900790089224803,0.1020071755324844,0.0
0.05,0.5,0.75,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.5532800152021845,0.13855868434663188,0.0
0.05,0.5,0.75,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6594522955008535,0.032948672402771106,-0.25
0.05,0.5,0.75,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.5987973132599232,0.09269944524518192,-0.25
0.05,0.5,0.75,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.75,-0.6068359572761035,0.08485395989671862,0.25
0.05,0.5,0.75,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6158526739176953,0.07670290907984711,0.0
0.05,0.5,0.75,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.7071944316298664,-0.01373043452102396,-0.25
0.05,0.5,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,1.0,-0.5987531540574371,0.0930608717313196,0.25
0.05,0.5,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.5791936070113596,0.11208983875648582,0.25
0.05,0.5,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.6197587282022353,0.07220053130614412,0.0
0.05,0.5,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6608237743650717,0.031549174536630864,0.0
0.05,0.5,0.75,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.621048863805376,0.07040866075372809,0.0
0.05,0.5,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.6104543452035026,0.08117506852112999,0.0
0.05,0.5,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6432265803661595,0.04904632291173905,0.0
0.05,0.5,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,0.75,-0.574117277318585,0.11728179755254775,-0.25
0.05,0.5,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,1.0,-0.5895189480468983,0.10224471597834028,0.25
0.05,0.5,0.75,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.594441809858753,0.09738089156082652,0.25
0.05,0.5,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.5,-0.7332508487771862,-0.04092324959568827,-0.25
0.05,0.5,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.75,-0.6806516802289411,0.011456048359709925,0.25
0.05,0.5,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.6719901923906375,0.02101539745843417,0.0
0.05,0.5,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,0.75,-0.6371439968115818,0.05502589255101287,0.0
0.05,0.5,1.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.5,-0.6821416050411193,0.009470892674163789,0.0
0.05,0.5,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,1.0,-0.6397815572246561,0.053034548482764454,0.25
0.05,0.5,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.25,-0.7475601783919167,-0.053849982656453244,0.0
0.05,0.5,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.5,-0.6888201167605195,0.003657158177806985,-0.25
0.05,0.5,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.5,-0.6692758893640194,0.023277359766413652,-0.25
0.05,0.5,1.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.25,-0.7051752281358881,-0.012403631594306685,-0.25
0.05,0.5,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.6158801363179339,0.076334434579728,-0.25
0.05,0.5,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.7777172929643987,-0.08419788812146456,0.0
0.05,0.5,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.6950187206948155,-0.0021752207354447384,0.0
0.05,0.5,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,1.0,-0.6191079559257997,0.07340681778048375,0.5
0.05,0.5,1.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,0.75,-0.606826696108379,0.08543742524445341,0.0
0.05,0.5,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.75,-0.6791509761448542,0.01374830517560266,0.0
0.05,0.5,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.6272757672998132,0.06521126832050184,0.0
0.05,0.5,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.75,-0.7161582268223287,-0.022675206043731855,0.5
0.05,0.5,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,0.75,-0.6379302620732935,0.05450686635327362,0.0
0.05,0.5,1.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,1.0,-0.6154888659133548,0.07650283700196014,0.25
0.05,0.5,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.5,-0.7294245179633961,-0.03621982085683262,0.0
0.05,0.5,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.75,-0.6672201538842859,0.02608088236860273,0.0
0.05,0.5,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.6958090840136998,-0.003269711389043528,0.25
0.05,0.5,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.25,-0.7085383248067582,-0.014866167573549194,0.0
0.05,0.5,1.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.75,-0.6889647018262449,0.003783274374960288,0.25
0.05,0.5,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6812937407917066,0.01032096347821121,0.0
0.05,0.5,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.5271734937768995,0.16281356488657006,0.0
0.05,0.5,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.5,-0.6222872618759254,0.06943659975510308,0.25
0.05,0.5,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.5089417549978826,0.18017388898406195,0.0
0.05,0.5,1.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.5370584724780642,0.15315340220935514,0.25
0.05,0.5,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6485770207911079,0.043778998419103154,-0.25
0.05,0.5,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6426233485048443,0.05008533540016469,0.0
0.05,0.5,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.6963198650406067,-0.0024604184839648324,0.0
0.05,0.5,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6970423197894786,-0.0038851781829846166,0.25
0.05,0.5,1.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.6297700114194575,0.0626193962711954,0.0
0.05,0.5,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6339543719806026,0.058052509896667104,0.0
0.05,0.5,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,1.0,-0.5896989441872995,0.10203594057647558,0.19999999999999996
0.05,0.5,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6307744141629539,0.060880140422365225,0.0
0.05,0.5,1.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,0.6,-0.6184928684224864,0.07321179024017277,-0.4
0.05,0.5,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7385229380293885,-0.04449606946971951,0.0
0.05,0.5,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6771772651757294,0.015916491237943475,0.0
0.05,0.5,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.75,-0.6295906411835118,0.06329979264115748,0.25
0.05,0.5,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.67531936646685,0.017529503876579255,0.0
0.05,0.5,1.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.5,-0.6366563445403793,0.055679991124896744,-0.25
0.05,0.5,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.7093219471337241,-0.016462906260821808,0.0
0.05,0.5,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.5,-0.7778614279444621,-0.08380315668901395,0.25
0.05,0.5,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.25,-0.7104132048140418,-0.01658974867665408,0.0
0.05,0.5,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.5,-0.7112944933077787,-0.018207637026748102,0.0
0.05,0.5,1.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7832563577755058,-0.08950803536221319,0.0
0.05,0.5,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.25,-0.7125980322333518,-0.01898725049341632,0.0
0.05,0.5,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.25,-0.7087774769600521,-0.01601768720474095,-0.5
0.05,0.5,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6807876342877242,0.012095156027201792,0.25
0.05,0.5,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.0,-0.7324239888702683,-0.039111365856132396,-0.5
0.05,0.5,1.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,1.0,-0.6482259487723927,0.04509061323493502,0.5
0.05,0.5,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.5,-0.6427340626969619,0.04943289379589566,-0.25
0.05,0.5,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6202206872144219,0.07173084721039669,0.0
0.05,0.5,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.625540826600535,0.06673341042486836,0.0
0.05,0.5,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.25,-0.6931930156286714,-0.0009120683537121588,-0.5
0.05,0.5,1.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.6036462517396102,0.08867766544344158,0.0
0.05,0.5,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.5,-0.6471347397515496,0.04413104199154394,-0.25
0.05,0.5,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.616469689158507,0.07453943067182944,0.0
0.05,0.5,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.5759106499728907,0.11570288104230153,0.0
0.05,0.5,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,1.0,-0.595988667940452,0.09529410425295737,0.25
0.05,0.5,1.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.25,-0.7455408039619473,-0.05102931707246927,0.0
0.05,0.5,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7425121068636799,-0.04941278004745486,0.0
0.05,0.5,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.75,-0.6530519282865438,0.040493749351630526,0.25
0.05,0.5,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.75,-0.6447886231362496,0.045599491090623,-0.25
0.05,0.5,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6172244284930848,0.07379425969173736,0.0
0.05,0.5,1.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,1.0,-0.6053215599947561,0.08573684944721527,0.25
0.05,0.5,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.75,-0.6262856421364809,0.0665064321400346,0.5
0.05,0.5,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.75,-0.6813167867917357,0.011174606441037627,0.25
0.05,0.5,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.7050551822585163,-0.012033607545876013,-0.25
0.05,0.5,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6424318756418058,0.04892207549356897,0.0
0.05,0.5,1.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,0.75,-0.6554200530929462,0.03571172255949018,-0.25
0.05,0.5,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.75,-0.5570348591630294,0.13433600039065807,-0.25
0.05,0.5,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,0.75,-0.6554826831486246,0.03581683290270987,0.0
0.05,0.5,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.5,-0.7164379995155863,-0.023778871454812722,0.0
0.05,0.5,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.75,-0.6443342115642491,0.04776137454551854,0.0
0.05,0.5,1.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.8130812682138793,-0.11866501608259694,0.0
0.05,0.5,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.5232714626551271,0.1669079038255481,0.0
0.05,0.5,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.5417268624910325,0.1488129410319723,0.0
0.05,0.5,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.5959340248102991,0.09575101478979364,0.0
0.05,0.5,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.61302575297826,0.07869094520379638,0.0
0.05,0.5,1.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.5374391046288443,0.15314393382393154,0.0
0.05,0.5,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.5683557474466145,0.12368761034341036,0.0
0.05,0.5,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.5301622574828819,0.16175419954969184,0.0
0.05,0.5,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6253733290119057,0.06748445351778354,0.0
0.05,0.5,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.25,-0.7000051946109511,-0.006779781519179018,0.0
0.05,0.5,1.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.5740303681212934,0.11728761197066473,0.0
0.05,0.5,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6138758989051575,0.07816986922239078,0.0
0.05,0.5,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.5585856813818318,0.1332831079274861,0.0
0.05,0.5,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.56515377728385,0.1265381927072048,0.25
0.05,0.5,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.5896822521304637,0.10246544543111513,0.0
0.05,0.5,1.0,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.712371179580028,-0.01898518262403337,0.0
0.05,0.5,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.5,-0.6663741936939982,0.02640796249087851,0.25
0.05,0.5,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.6140018945737432,0.07856223955079689,0.0
0.05,0.5,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6507948931040977,0.04200936298114799,0.0
0.05,0.5,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.75,-0.6327521308564463,0.05937907184468505,-0.25
0.05,0.5,1.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.5,-0.6378362369834336,0.0547571874110373,-0.25
0.05,0.5,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.565454846441334,0.1261143513614642,-0.25
0.05,0.5,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.5,-0.6629396433086325,0.02931834795678223,0.0
0.05,0.5,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.5819355080119447,0.11009962123169204,0.0
0.05,0.5,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.5464935488600393,0.14536455913947455,0.0
0.05,0.5,1.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.7330736322904811,-0.03995970869770005,0.0
0.05,0.5,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.7201834322192403,-0.02672490323210852,0.0
0.05,0.5,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,1.0,-0.5922323647481524,0.10019255764029589,0.25
0.05,0.5,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6059957213131113,0.08612995309953264,0.25
0.05,0.5,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.5,-0.6337189799137363,0.05859508783641354,-0.25
0.05,0.5,1.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.5,-0.6888476865547088,0.003618411938375976,-0.25
0.05,0.5,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.6320585719408381,0.060445521532421775,0.25
0.05,0.5,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7620179562881897,-0.06807573417905166,0.25
0.05,0.5,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,1.0,-0.6028965395267853,0.0883856234261069,0.25
0.05,0.5,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6440413643582514,0.048420259601612115,0.25
0.05,0.5,1.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,0.75,-0.6025333331997414,0.0886384711807382,-0.25
0.05,0.5,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6623424424624972,0.030395982841719738,0.0
0.05,0.5,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6921015064112768,0.0006148394746581243,-0.25
0.05,0.5,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6650294388974192,0.028246025163173316,0.25
0.05,0.5,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.5,-0.7423252240998574,-0.04971269488056573,-0.25
0.05,0.5,1.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6768701186872244,0.015747051895537156,-0.25
0.05,0.5,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,0.75,-0.5801985439895809,0.11145784862830332,-0.25
0.05,0.5,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.5926578040674603,0.09868380050776127,0.0
0.05,0.5,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.5762999247460487,0.11544521585901779,0.0
0.05,0.5,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6376592845728735,0.0538822963542579,0.0
0.05,0.5,1.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.8312850602088938,-0.1358118072381761,0.0
0.05,0.5,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.4561614004125141,0.234028635447463,0.0
0.05,0.5,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,1.0,-0.5523565449363558,0.13887589016409174,0.4
0.05,0.5,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,1.0,-0.5944548134343315,0.09737461860165553,0.19999999999999996
0.05,0.5,1.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,1.0,-0.5025362992240547,0.1877940714264401,0.4
0.05,0.5,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.5707799357257135,0.12117100975136763,0.25
0.05,0.5,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.5,-0.7499908554964773,-0.056567721463772314,0.0
0.05,0.5,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.5,-0.6512627508668588,0.041693439028810175,0.0
0.05,0.5,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6352998309011972,0.05698453076185961,0.0
0.05,0.5,1.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,1.0,-0.6061643682220657,0.08565778646473354,0.0
0.05,0.5,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6378134457844582,0.05436854092536558,0.25
0.05,0.5,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6981273088026365,-0.005366923910836041,-0.25
0.05,0.5,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7129710464104828,-0.020099768488718417,0.0
0.05,0.5,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.6067027095045726,0.08507099987163447,0.0
0.05,0.5,1.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.5923188739575143,0.09947091734217672,0.0
0.05,0.5,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.5195565380243929,0.17162810907004566,0.0
0.05,0.5,1.0,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.5,-0.6065330931200785,0.08511508880393148,-0.25
