lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
2.5,1.25,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.25,0.0,inference_affirm,partial,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,1.25,0.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,1.25,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5039829489133842
2.5,1.25,0.0,inference_categories,partial,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,1.25,0.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,1.25,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.506957785964979
2.5,1.25,0.25,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.25,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.25,0.25,inference_affirm,partial,0.4750074158631767,0.48666666666666664,-0.6724127559808204,0.7313333333333334,0.224170374598255,0.584808978935623
2.5,1.25,0.25,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.584808978935623
2.5,1.25,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.584808978935623
2.5,1.25,0.25,inference_categories,partial,0.5101544241665606,0.49,-0.6723164262538955,0.7260000000000001,0.24507721208328032,0.615185163672849
2.5,1.25,0.25,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.615185163672849
2.5,1.25,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.615185163672849
2.5,1.25,0.5,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.5,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.25,0.5,inference_affirm,partial,0.4909979993662522,0.5266666666666667,-0.6732443069914265,0.6973333333333334,0.2721656663497927,0.6313630734950348
2.5,1.25,0.5,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.6313630734950348
2.5,1.25,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6313630734950348
2.5,1.25,0.5,inference_categories,partial,0.5702723056556274,0.5466666666666666,-0.6724729747788417,0.7113333333333334,0.3318028194944803,0.6934639522440494
2.5,1.25,0.5,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.6934639522440494
2.5,1.25,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6934639522440494
2.5,1.25,0.75,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.75,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.25,0.75,inference_affirm,partial,0.5049073100291281,0.5366666666666667,-0.6742715771373965,0.6735,0.2891203216812307,0.6447024116207373
2.5,1.25,0.75,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.6447024116207373
2.5,1.25,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6447024116207373
2.5,1.25,0.75,inference_categories,partial,0.5929516147041499,0.59,-0.6729698400011801,0.6918333333333333,0.386475807352075,0.7271091845052337
2.5,1.25,0.75,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.7271091845052337
2.5,1.25,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7271091845052337
2.5,1.25,1.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,1.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.25,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.25,1.0,inference_affirm,partial,0.5089930841567721,0.5266666666666667,-0.6752206476337812,0.6525,0.28116320874505274,0.6334645046329861
2.5,1.25,1.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.6334645046329861
2.5,1.25,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6334645046329861
2.5,1.25,1.0,inference_categories,partial,0.6063622462917228,0.5966666666666666,-0.6735378424599272,0.6768333333333333,0.39984778981252805,0.7281008425574819
2.5,1.25,1.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.7281008425574819
2.5,1.25,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7281008425574819
2.5,1.5,0.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.5,0.0,inference_affirm,partial,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,1.5,0.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5039829489133842
2.5,1.5,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5039829489133842
2.5,1.5,0.0,inference_categories,partial,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,1.5,0.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.506957785964979
2.5,1.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.506957785964979
2.5,1.5,0.25,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.25,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.5,0.25,inference_affirm,partial,0.4779054945175922,0.4966666666666667,-0.6721045089675567,0.7285,0.23561941392546273,0.5961143576668059
2.5,1.5,0.25,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.5961143576668059
2.5,1.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5961143576668059
2.5,1.5,0.25,inference_categories,partial,0.5227368135959417,0.5066666666666666,-0.671868268893572,0.7260000000000001,0.2680350734646375,0.6377864062770456
2.5,1.5,0.25,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.6377864062770456
2.5,1.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6377864062770456
2.5,1.5,0.5,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.5,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.5,0.5,inference_affirm,partial,0.49545732676802945,0.53,-0.6728862987450281,0.6906666666666667,0.27772866338401475,0.6338042571238253
2.5,1.5,0.5,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.6338042571238253
2.5,1.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6338042571238253
2.5,1.5,0.5,inference_categories,partial,0.5846156402460068,0.5666666666666667,-0.6718142858920021,0.7085,0.35897448678967003,0.7154432554612115
2.5,1.5,0.5,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.7154432554612115
2.5,1.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7154432554612115
2.5,1.5,0.75,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.75,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.5,0.75,inference_affirm,partial,0.5084912475650458,0.5366666666666667,-0.6738614178677922,0.6695,0.2909122904491896,0.6455426378267132
2.5,1.5,0.75,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.6455426378267132
2.5,1.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6455426378267132
2.5,1.5,0.75,inference_categories,partial,0.6074558286894395,0.6033333333333334,-0.6721435353244102,0.6915,0.4070612476780531,0.7367610436584091
2.5,1.5,0.75,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.7367610436584091
2.5,1.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7367610436584091
2.5,1.5,1.0,choice_only,partial,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,1.0,choice_only,projected,0.41005675047539464,0.4166666666666667,-0.6735392713969044,0.711,0.12169504190436399,0.5102793499196726
2.5,1.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5102793499196726
2.5,1.5,1.0,inference_affirm,partial,0.5045110495774418,0.5333333333333333,-0.6747537401943011,0.6483333333333333,0.2855888581220542,0.636163933757284
2.5,1.5,1.0,inference_affirm,projected,0.41859289620201945,0.44666666666666666,-0.6725414616227657,0.7321666666666666,0.1559631147676764,0.636163933757284
2.5,1.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.636163933757284
2.5,1.5,1.0,inference_categories,partial,0.6132812330485857,0.5966666666666666,-0.6725640477898193,0.6769999999999999,0.40330728319095954,0.7242906412398791
2.5,1.5,1.0,inference_categories,projected,0.4220077009991717,0.44,-0.6730099231414723,0.7144999999999999,0.15100385049958584,0.7242906412398791
2.5,1.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7242906412398791
5.0,0.5,0.0,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.0,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.5,0.0,inference_affirm,partial,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,0.5,0.0,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,0.5,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5003729402362428
5.0,0.5,0.0,inference_categories,partial,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,0.5,0.0,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,0.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5009204020245837
5.0,0.5,0.25,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.25,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.5,0.25,inference_affirm,partial,0.44557375284016243,0.45666666666666667,-0.6828389181085786,0.7293333333333333,0.17945354308674785,0.5326763663993132
5.0,0.5,0.25,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5326763663993132
5.0,0.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5326763663993132
5.0,0.5,0.25,inference_categories,partial,0.45497627750386427,0.46,-0.6829827695350712,0.7201666666666667,0.18748813875193213,0.5512890843370395
5.0,0.5,0.25,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5512890843370395
5.0,0.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5512890843370395
5.0,0.5,0.5,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.5,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.5,0.5,inference_affirm,partial,0.45410502105528,0.46,-0.68359305642161,0.7148333333333333,0.18705251052764,0.5420522445801444
5.0,0.5,0.5,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5420522445801444
5.0,0.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5420522445801444
5.0,0.5,0.5,inference_categories,partial,0.4973049621899984,0.4633333333333333,-0.6836284130690149,0.712,0.21198581442833256,0.5771389669847089
5.0,0.5,0.5,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5771389669847089
5.0,0.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5771389669847089
5.0,0.5,0.75,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.75,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.5,0.75,inference_affirm,partial,0.4625722475046361,0.4633333333333333,-0.6844046071391416,0.6866666666666668,0.19461945708565137,0.5481263349707493
5.0,0.5,0.75,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5481263349707493
5.0,0.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5481263349707493
5.0,0.5,0.75,inference_categories,partial,0.5166214525466934,0.45,-0.684341756338508,0.6876666666666666,0.20831072627334674,0.5637689867007811
5.0,0.5,0.75,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5637689867007811
5.0,0.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5637689867007811
5.0,0.5,1.0,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,1.0,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.5,1.0,inference_affirm,partial,0.4653246129378255,0.45666666666666667,-0.685230180814549,0.6585,0.18932897313557942,0.5431973495296506
5.0,0.5,1.0,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5431973495296506
5.0,0.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5431973495296506
5.0,0.5,1.0,inference_categories,partial,0.5262638086687915,0.46,-0.6850909414195926,0.6655,0.22313190433439575,0.572893011328796
5.0,0.5,1.0,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.572893011328796
5.0,0.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.572893011328796
5.0,0.75,0.0,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.0,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.75,0.0,inference_affirm,partial,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,0.75,0.0,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,0.75,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5003729402362428
5.0,0.75,0.0,inference_categories,partial,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,0.75,0.0,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,0.75,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5009204020245837
5.0,0.75,0.25,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.25,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.75,0.25,inference_affirm,partial,0.4556119906110265,0.47333333333333333,-0.6825451992323086,0.7303333333333334,0.2011393286388466,0.5584721697367375
5.0,0.75,0.25,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5584721697367375
5.0,0.75,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5584721697367375
5.0,0.75,0.25,inference_categories,partial,0.4767895734014683,0.4633333333333333,-0.6826593886056326,0.7231666666666666,0.20172812003406745,0.56821792778511
5.0,0.75,0.25,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.56821792778511
5.0,0.75,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.56821792778511
5.0,0.75,0.5,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.5,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.75,0.5,inference_affirm,partial,0.4716739374386755,0.48666666666666664,-0.6830555554163354,0.7105,0.2225036353860044,0.5829254690944494
5.0,0.75,0.5,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5829254690944494
5.0,0.75,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5829254690944494
5.0,0.75,0.5,inference_categories,partial,0.522780601168733,0.4933333333333333,-0.683019021447624,0.7135,0.25472363391769987,0.6210407223304367
5.0,0.75,0.5,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.6210407223304367
5.0,0.75,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6210407223304367
5.0,0.75,0.75,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.75,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.75,0.75,inference_affirm,partial,0.48155525675844996,0.49,-0.6836365364595636,0.6795000000000001,0.23077762837922494,0.5885064336563689
5.0,0.75,0.75,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5885064336563689
5.0,0.75,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5885064336563689
5.0,0.75,0.75,inference_categories,partial,0.5457157454700694,0.5166666666666667,-0.6834633124927447,0.6898333333333333,0.28952453940170136,0.6466397469498019
5.0,0.75,0.75,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.6466397469498019
5.0,0.75,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6466397469498019
5.0,0.75,1.0,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,1.0,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,0.75,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,0.75,1.0,inference_affirm,partial,0.48381821180471213,0.4966666666666667,-0.6842203381988806,0.6549999999999999,0.23857577256902276,0.5957217556401329
5.0,0.75,1.0,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5957217556401329
5.0,0.75,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5957217556401329
5.0,0.75,1.0,inference_categories,partial,0.5612536484066822,0.5333333333333333,-0.683942931333646,0.6653333333333333,0.31396015753667444,0.6666518206997153
5.0,0.75,1.0,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.6666518206997153
5.0,0.75,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6666518206997153
5.0,1.0,0.0,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,1.0,0.0,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,1.0,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5004898621251338
5.0,1.0,0.0,inference_affirm,partial,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,1.0,0.0,inference_affirm,projected,0.4128138012638583,0.44666666666666666,-0.6821866948836277,0.7318333333333332,0.15307356729859578,0.5003729402362428
5.0,1.0,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5003729402362428
5.0,1.0,0.0,inference_categories,partial,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,1.0,0.0,inference_categories,projected,0.41884686022349626,0.43666666666666665,-0.6824345564474097,0.7138333333333333,0.14609009677841478,0.5009204020245837
5.0,1.0,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5009204020245837
5.0,1.0,0.25,choice_only,partial,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
5.0,1.0,0.25,choice_only,projected,0.40739055786395,0.41000000000000003,-0.6827213021621235,0.7091666666666666,0.11369527893197498,0.5004898621251338
