persona_id,condition,trial,accuracy,log_likelihood
0,partial,31,0.76,-0.6905527907915061
0,standard,32,0.78,-0.6892566807750592
0,projected,32,0.8,-0.6918662137555096
0,slider,32,0.82,-0.6917742055758249
0,partial,32,0.78,-0.6905094697820278
0,standard,33,0.76,-0.6892962494001774
0,projected,33,0.82,-0.6918754298501318
0,slider,33,0.82,-0.6917843912715795
0,partial,33,0.78,-0.6905343547106609
0,standard,34,0.76,-0.6892155398943429
0,projected,34,0.78,-0.6918599075544702
0,slider,34,0.82,-0.6917551554707684
0,partial,34,0.8,-0.6904796904154281
0,standard,35,0.76,-0.6890402041358398
0,projected,35,0.8,-0.6917496184036811
0,slider,35,0.82,-0.6916418965199792
0,partial,35,0.8,-0.6903351784443116
0,standard,36,0.74,-0.6890575787788297
0,projected,36,0.78,-0.6917521468447437
0,slider,36,0.8,-0.6916468782646666
0,partial,36,0.78,-0.6903463619082566
0,standard,37,0.76,-0.6888695449127579
0,projected,37,0.78,-0.6917185418214757
0,slider,37,0.82,-0.6916140653099104
0,partial,37,0.8,-0.6902352033484717
0,standard,38,0.74,-0.6889351211420928
0,projected,38,0.8,-0.6917309243157771
0,slider,38,0.82,-0.6916213404739373
0,partial,38,0.8,-0.6902719651659585
0,standard,39,0.74,-0.6888858083849595
0,projected,39,0.76,-0.6917163005346005
0,slider,39,0.82,-0.6916153231583327
0,partial,39,0.8,-0.6902440340575389
0,standard,40,0.74,-0.6886674150257482
0,projected,40,0.76,-0.6916488420767845
0,slider,40,0.82,-0.6915492958102176
0,partial,40,0.82,-0.6901017535427808
0,standard,41,0.74,-0.6884665317300456
0,projected,41,0.76,-0.691635479268108
0,slider,41,0.8,-0.6915409540072733
0,partial,41,0.82,-0.6899967122294978
0,standard,42,0.74,-0.688577918122222
0,projected,42,0.76,-0.6916469169391081
0,slider,42,0.8,-0.6915511519840295
0,partial,42,0.8,-0.6900576686942113
0,standard,43,0.74,-0.6886092015622728
0,projected,43,0.76,-0.6916618236763745
0,slider,43,0.8,-0.6915646355542704
0,partial,43,0.78,-0.6900800017086189
0,standard,44,0.74,-0.6884316259534913
0,projected,44,0.76,-0.6915327932003015
0,slider,44,0.8,-0.6914342794112158
0,partial,44,0.78,-0.6899259627349609
0,standard,45,0.72,-0.6884257556857161
0,projected,45,0.76,-0.6915051339962912
0,slider,45,0.8,-0.691404680012797
0,partial,45,0.78,-0.6899084321712228
0,standard,46,0.76,-0.6882604991715532
0,projected,46,0.76,-0.6914131922394984
0,slider,46,0.8,-0.6913061687109894
0,partial,46,0.78,-0.6897763666952312
0,standard,47,0.74,-0.6884375605078874
0,projected,47,0.76,-0.6914608083993184
0,slider,47,0.8,-0.6913538430963229
