lambda,gamma,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,test_acc_blend,test_ll_blend,delta_ll,delta_acc
0.25,0.75,1.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,1,4,0.5,-0.6920848654673555,0.5,-0.6771197995935607,0.5,-0.6807991270885501,0.011285738378805421,0.0
0.25,0.75,1.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,2,4,0.75,-0.6926821806338346,0.75,-0.6902193278823249,0.75,-0.6906439624213826,0.002038218212451981,0.0
0.25,0.75,1.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,3,4,0.5,-0.6925047484490472,0.5,-0.6890364406470311,0.5,-0.6898305188908466,0.002674229558200625,0.0
0.25,0.75,1.0,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,4,4,0.5,-0.6936433799394314,0.5,-0.7072042847162048,0.5,-0.7036861790773953,-0.01004279913796391,0.0
0.25,0.75,1.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,0,5,0.8,-0.6915098669160649,0.8,-0.6523760433599773,0.8,-0.6615950432735505,0.02991482364251441,0.0
0.25,0.75,1.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,1,5,0.6,-0.690806185488559,0.6,-0.6411292755832338,0.6,-0.6524894159232162,0.0383167695653428,0.0
0.25,0.75,1.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,2,5,0.8,-0.6908536245536288,0.8,-0.6419635136744263,0.8,-0.6537645702983353,0.03708905425529341,0.0
0.25,0.75,1.0,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,3,5,0.8,-0.6915137653328134,0.6,-0.6608590167334316,0.6,-0.6681120555445468,0.02340170978826661,-0.20000000000000007
0.25,0.75,1.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,0,4,0.75,-0.6925585495452946,0.5,-0.6874386548844366,0.5,-0.6886661825663297,0.0038923669789648896,-0.25
0.25,0.75,1.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,1,4,0.5,-0.692981251064235,0.5,-0.691177645973085,0.5,-0.6914221870450059,0.0015590640192291172,0.0
0.25,0.75,1.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,2,4,0.25,-0.693020012554981,0.25,-0.7000157994645801,0.25,-0.6981630183376968,-0.005143005782715759,0.0
0.25,0.75,1.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,3,4,1.0,-0.6923061806371242,0.75,-0.684284492719614,0.75,-0.6862739562724631,0.0060322243646611096,-0.25
0.25,0.75,1.0,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,4,4,0.75,-0.6922461602262034,0.75,-0.6811562615244214,0.75,-0.6838758084914628,0.008370351734740655,0.0
0.25,0.75,1.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,0,5,1.0,-0.690222392201228,1.0,-0.6220458864341435,1.0,-0.6384875566378159,0.051734835563412185,0.0
0.25,0.75,1.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,1,5,0.8,-0.6912457920133276,1.0,-0.6410172185422,1.0,-0.6530847983378949,0.038160993675432686,0.19999999999999996
0.25,0.75,1.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,2,5,0.6,-0.6923603456842805,0.4,-0.6775238187807219,0.4,-0.6808654219850349,0.011494923699245652,-0.19999999999999996
0.25,0.75,1.0,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,3,5,0.8,-0.6900271794005838,1.0,-0.6136005295698852,1.0,-0.6316745920329278,0.05835258736765603,0.19999999999999996
0.25,0.75,1.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,0,4,1.0,-0.6919280667454282,1.0,-0.6584601537288541,1.0,-0.6666279381838954,0.025300128561532742,0.0
0.25,0.75,1.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,1,4,0.5,-0.6928210627175507,1.0,-0.6760737363743745,1.0,-0.6802188607844113,0.012602201933139434,0.5
0.25,0.75,1.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,2,4,1.0,-0.6925045821357162,0.75,-0.6757811557263208,0.75,-0.6799151461724079,0.012589435963308304,-0.25
0.25,0.75,1.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,3,4,0.75,-0.6929586161800017,0.75,-0.6933449175803993,0.75,-0.6930357445411414,-7.712836113971111e-05,0.0
0.25,0.75,1.0,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,4,4,0.75,-0.6921518574026817,0.5,-0.6732567494843349,0.5,-0.6777715276791759,0.01438032972350578,-0.25
0.25,0.75,1.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,0,4,0.75,-0.692169622767719,0.75,-0.6677708092319783,0.75,-0.6736991825066863,0.018470440261032728,0.0
0.25,0.75,1.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,1,4,0.5,-0.6921245155651763,0.5,-0.6708126732453888,0.25,-0.6757966300359186,0.01632788552925768,-0.25
0.25,0.75,1.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,2,4,0.25,-0.6934837659178836,0.5,-0.7002338948237097,0.5,-0.6984836880689779,-0.004999922151094238,0.25
0.25,0.75,1.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,3,4,0.5,-0.6932357233524356,0.5,-0.6930804857978583,0.5,-0.6928059604373507,0.00042976291508489695,0.0
0.25,0.75,1.0,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,4,4,0.75,-0.6924225385240101,0.75,-0.6658829047962407,0.75,-0.6723973017902523,0.02002523673375789,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,0,4,0.5,-0.6926941351033684,0.5,-0.6804072041198718,0.5,-0.6833818665786973,0.009312268524671152,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,1,4,0.25,-0.6940710556215365,0.25,-0.6852544729161876,0.25,-0.6872902500932477,0.006780805528288747,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,2,4,0.25,-0.6938039134381895,0.25,-0.7156197211866462,0.25,-0.709911870511306,-0.01610795707311652,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.6614375140222251,0.75,-0.6689026618810201,0.023183522573944626,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.6533012592802796,1.0,-0.6627881942009972,0.029050505347819167,0.0
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6799005172619301,0.75,-0.682963719928866,0.009437247974758645,-0.25
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.6683229915918629,0.75,-0.6739396535602801,0.017557104944825097,-0.25
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.5,-0.6742590745985562,0.5,-0.6784696984484774,0.013220218724344757,0.0
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6815113109672465,0.5,-0.6841538570689292,0.008401725928613213,0.0
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.6969457893458645,0.25,-0.6960436734720694,-0.0025796763632269792,-0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,0.75,-0.6649245654769572,0.75,-0.6715050203880973,0.020309005400659386,0.0
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.6608714890066048,1.0,-0.6683436542102033,0.022939791557642142,0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.6701168893935665,1.0,-0.6755273162955189,0.016431943212860567,0.0
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6854797410464358,0.5,-0.6870227612707107,0.005350187630991821,0.0
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6711517012545621,0.75,-0.675861314378758,0.015596210180346182,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.6617463684890378,0.75,-0.6689584654623593,0.022670948262273338,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6792828908147174,0.5,-0.6823216070365566,0.009951296241341945,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,1.0,-0.6570305756000094,1.0,-0.6654673488947039,0.025931725976428788,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,0.75,-0.6591735043011215,0.75,-0.6670905624991054,0.024673101526133223,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.6669201907713005,1.0,-0.67306753792131,0.018755163498269445,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.75,-0.6830275432258668,0.75,-0.6830275432258668,0.009300055955631104,0.0
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.75,-0.6719529505107882,0.75,-0.6719529505107882,0.02015477807786281,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.6869748780293593,0.5,-0.6869748780293593,0.0060307118197123755,0.0
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,1.0,-0.664421151251168,1.0,-0.664421151251168,0.02774873811142675,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.75,-0.6585186338247222,0.75,-0.6585186338247222,0.033093863890560904,0.25
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.75,-0.685280650700562,0.75,-0.685280650700562,0.0075354550068585935,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.5,-0.7120843028471112,0.5,-0.7120843028471112,-0.018374107111647775,0.25
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.75,-0.6836432428370073,0.75,-0.6836432428370073,0.008834032101319167,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.75,-0.6828392086554474,0.75,-0.6828392086554474,0.009714040474985586,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.5,-0.6893617662562679,0.5,-0.6893617662562679,0.0034098302853134976,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.6685032327130913,0.75,-0.6685032327130913,0.023711338184570607,-0.25
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.7071676006509728,0.5,-0.7071676006509728,-0.013648195808038666,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.69145843131394,0.5,-0.69145843131394,0.0013850686454307537,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,0.75,-0.6723512551778014,0.75,-0.6723512551778014,0.020163518528482083,0.25
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,0.75,-0.6690006860853719,0.75,-0.6690006860853719,0.023263435267460553,0.0
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.5,-0.6891599964735691,0.5,-0.6891599964735691,0.0037392848468877915,-0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.664192629318722,0.75,-0.664192629318722,0.028294406301592967,0.0
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.5,-0.7029522174154308,0.5,-0.7029522174154308,-0.009469196636833987,0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,1.0,-0.6728618954694239,1.0,-0.6728618954694239,0.01957523295714325,0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.6655370870451187,0.75,-0.6655370870451187,0.026454615870196263,0.0
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.25,-0.7056125014318899,0.25,-0.7056125014318899,-0.0124078043253264,-0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.5,-0.6895704366178271,0.5,-0.6895704366178271,0.0037305996350615045,-0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.684374579376523,0.75,-0.684374579376523,0.00816479324813324,0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.25,-0.6962628791168737,0.25,-0.6962628791168737,-0.002590721883664715,0.0
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6861397447492381,0.5,-0.6861397447492381,0.006608231451967095,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6768675578836751,0.5,-0.6768675578836751,0.014747146386242638,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.6404171132873102,1.0,-0.6404171132873102,0.04956994537615933,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.75,-0.6532895070023625,0.75,-0.6532895070023625,0.03843435462866596,0.5
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.6111786883990933,1.0,-0.6111786883990933,0.0779369555828513,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.6263885609179132,1.0,-0.6263885609179132,0.06382331376950612,0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6760679769294008,0.5,-0.6760679769294008,0.016288042280810267,-0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6772803087650441,0.5,-0.6772803087650441,0.015428375139964867,0.0
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.695634825778863,0.5,-0.695634825778863,-0.0017753792222211517,0.0
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6883404774504078,0.5,-0.6883404774504078,0.00481666415608617,0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.6733546474200743,0.75,-0.6733546474200743,0.0190347602705786,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6694288926744193,0.6,-0.6694288926744193,0.022577989202850368,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,0.8,-0.6590991465727373,0.8,-0.6590991465727373,0.03263573819103782,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6654781299969794,0.8,-0.6654781299969794,0.026176424588339686,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,1.0,-0.6505028551903848,1.0,-0.6505028551903848,0.04120180347227442,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7175512588961394,0.25,-0.7175512588961394,-0.023524390336470358,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6954872247673605,0.5,-0.6954872247673605,-0.002393468353687589,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.5,-0.689184979310016,0.5,-0.689184979310016,0.003705454514653317,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6855877066316864,0.75,-0.6855877066316864,0.007261163711742791,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.75,-0.6880532125650809,0.75,-0.6880532125650809,0.004283123100195185,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.6922693225912806,0.5,-0.6922693225912806,0.0005897182816216873,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.25,-0.7092777959254231,0.25,-0.7092777959254231,-0.015219524669974893,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.0,-0.7044314304243495,0.0,-0.7044314304243495,-0.010607974286961808,-0.25
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.25,-0.7036958537683943,0.25,-0.7036958537683943,-0.010608997487363658,-0.25
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7126646387500009,0.25,-0.7126646387500009,-0.018916316336708205,0.0
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-0.6967644483863046,0.5,-0.6967644483863046,-0.003153666646369069,0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.75,-0.6883305289478748,0.75,-0.6883305289478748,0.0044292608074363304,0.0
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6909290423591063,0.75,-0.6909290423591063,0.001953747955819596,0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.25,-0.7039016205226614,0.25,-0.7039016205226614,-0.010588997508525488,-0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,0.5,-0.6970627889389758,0.5,-0.6970627889389758,-0.0037462269316480556,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.75,-0.6664524209508966,0.75,-0.6664524209508966,0.025714535541960903,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6674265495775812,1.0,-0.6674265495775812,0.02452498484723742,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6683108257168499,0.75,-0.6683108257168499,0.023963411308553506,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.5,-0.6795205816355553,0.5,-0.6795205816355553,0.01276036563940397,-0.25
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.6640440093096613,0.5,-0.6640440093096613,0.02827990787339041,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6698485106056353,0.75,-0.6698485106056353,0.02141727113745817,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6657526181089364,0.75,-0.6657526181089364,0.025256501721400038,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.6620094484649034,0.75,-0.6620094484649034,0.02960408255028879,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,0.75,-0.6641192210961693,0.75,-0.6641192210961693,0.027163551097240113,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.25,-0.712563566978705,0.25,-0.712563566978705,-0.018052080089226985,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7039518799929294,0.5,-0.7039518799929294,-0.010852553176704416,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.5,-0.6960385584425607,0.5,-0.6960385584425607,-0.002492880804386366,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,1.0,-0.6583182726554782,1.0,-0.6583182726554782,0.032069841571394475,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6702205169384561,0.75,-0.6702205169384561,0.02079817124636607,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.75,-0.6568171912751797,0.75,-0.6568171912751797,0.03424121816679171,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.25,-0.6850979276331404,0.25,-0.6850979276331404,0.007694146643375088,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.5,-0.6884226499713135,0.5,-0.6884226499713135,0.004068743261459784,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.7033635080991332,0.5,-0.7033635080991332,-0.010341933386492919,-0.25
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6642643676298465,0.75,-0.6642643676298465,0.02708958350552826,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,1.0,-0.6662430612278534,1.0,-0.6662430612278534,0.02488871442458296,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,1.0,-0.6461562641713521,1.0,-0.6461562641713521,0.04521459538233541,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,1.0,-0.6603097306513506,1.0,-0.6603097306513506,0.03098978539998387,0.25
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.75,-0.6852582281635817,0.75,-0.6852582281635817,0.007400899897191837,0.25
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.75,-0.6659966062725282,0.75,-0.6659966062725282,0.02609897983723941,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7267724532075897,0.5,-0.7267724532075897,-0.03235620107630732,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.6352760835688319,0.75,-0.6352760835688319,0.05490328291184332,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.6453226105738198,0.5,-0.6453226105738198,0.045217192949185026,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6529557034355075,0.75,-0.6529557034355075,0.03872933616458529,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6598101301222593,0.75,-0.6598101301222593,0.03190656805979708,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.6244503142792237,0.75,-0.6244503142792237,0.0661327241735521,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.6629588016073762,1.0,-0.6629588016073762,0.029084556182648713,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.6406729652846995,1.0,-0.6406729652846995,0.05124349174787424,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6657177252494274,0.75,-0.6657177252494274,0.02714005728026181,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6904610798045094,0.5,-0.6904610798045094,0.002764333287262666,0.25
