user_id,condition,n_trials,rating_partial_vs_standard,test_acc_standard,test_ll_standard,spearman_standard,topn_sign_standard,topn_overlap_standard,combined_standard,test_acc_projected,test_ll_projected,spearman_projected,topn_sign_projected,topn_overlap_projected,combined_projected,test_acc_partial,test_ll_partial,spearman_partial,topn_sign_partial,topn_overlap_partial,combined_partial,test_acc_blend,test_ll_blend,spearman_blend,topn_sign_blend,topn_overlap_blend,combined_blend
7,inference_categories,20,0.7704068300005887,0.55,-0.6915888540535963,0.28270747010061253,0.5,0.6,0.14135373505030627,0.63,-0.638515270640989,0.5039567945271789,0.5,0.6,0.25197839726358945,0.62,-0.640884529948274,0.5669513938430761,0.6,0.5,0.38347569692153805,0.62,-0.640884529948274,0.5669513938430761,0.6,0.5,0.38347569692153805
8,choice_only,20,0.44453712036493737,0.5,-0.6926298210673436,0.30975390821046617,0.4,0.7,0.054876954105233106,0.56,-0.7183958524171966,0.22064661954718137,0.4,0.6,0.010323309773590708,0.56,-0.7183958524171966,0.22064661954718137,0.4,0.6,0.010323309773590708,0.56,-0.7183958524171966,0.22064661954718137,0.4,0.6,0.010323309773590708
8,inference_affirm,20,0.534421500533212,0.51,-0.6926890622920238,0.4947576122923336,0.4,0.6,0.14737880614616683,0.555,-0.6713405784041739,0.40989352785111,0.3,0.5,0.004946763925554987,0.59,-0.6764732672094271,0.5499192671791289,0.4,0.6,0.17495963358956446,0.59,-0.6764732672094271,0.5499192671791289,0.4,0.6,0.17495963358956446
8,inference_categories,20,0.80334725426798,0.5,-0.6928986525544313,0.3963152743405142,0.3,0.6,-0.0018423628297428996,0.54,-0.7320411612537205,0.48542256300379905,0.4,0.7,0.14271128150189955,0.565,-0.7430665122834879,0.5592543164676635,0.5,0.7,0.2796271582338318,0.565,-0.7430665122834879,0.5592543164676635,0.5,0.7,0.2796271582338318
9,choice_only,20,0.5011027953471509,0.555,-0.6900132424127277,0.652855904148887,0.5,0.6,0.3264279520744435,0.565,-0.6929593377378896,0.6546203795655056,0.5,0.6,0.3273101897827528,0.565,-0.6929593377378896,0.6546203795655056,0.5,0.6,0.3273101897827528,0.565,-0.6929593377378896,0.6546203795655056,0.5,0.6,0.3273101897827528
9,inference_affirm,20,0.7742134099842362,0.505,-0.6931321262981059,0.3775977391563833,0.4,0.5,0.08879886957819166,0.595,-0.6873029022501342,0.32466347665782486,0.4,0.5,0.06233173832891245,0.595,-0.6747373004771617,0.6705006583150731,0.5,0.5,0.33525032915753655,0.595,-0.6747373004771617,0.6705006583150731,0.5,0.5,0.33525032915753655
9,inference_categories,20,0.5830363117284582,0.595,-0.690672674284063,0.6281532483162264,0.5,0.6,0.3140766241581132,0.59,-0.6604743050340729,0.6334466745660823,0.5,0.5,0.31672333728304114,0.58,-0.6627415185878084,0.762253379979241,0.5,0.7,0.3811266899896205,0.58,-0.6627415185878084,0.762253379979241,0.5,0.7,0.3811266899896205
10,choice_only,20,0.5370113593017397,0.525,-0.6922638223497931,0.11772640276346767,0.2,0.6,-0.24113679861826615,0.525,-0.7144714441465575,0.17705309391986085,0.2,0.6,-0.21147345304006956,0.525,-0.7144714441465575,0.17705309391986085,0.2,0.6,-0.21147345304006956,0.525,-0.7144714441465575,0.17705309391986085,0.2,0.6,-0.21147345304006956
10,inference_affirm,20,0.7794459709912733,0.54,-0.6921774533496887,0.1918847667089591,0.3,0.6,-0.10405761664552046,0.565,-0.6870670940844248,0.3105381490217455,0.3,0.6,-0.04473092548912727,0.555,-0.7010955963552901,0.49686103843479273,0.4,0.6,0.1484305192173964,0.555,-0.7010955963552901,0.49686103843479273,0.4,0.6,0.1484305192173964
10,inference_categories,20,0.6446454289631611,0.575,-0.6911482678860221,0.09733285267845754,0.2,0.4,-0.25133357366077125,0.56,-0.7105688694236835,0.1955926849062337,0.2,0.4,-0.20220365754688313,0.58,-0.7286728759638406,0.3355665968533488,0.2,0.3,-0.1322167015733256,0.58,-0.7286728759638406,0.3355665968533488,0.2,0.3,-0.1322167015733256
11,choice_only,20,0.48719322265431986,0.48,-0.6936503296582608,-0.09617037843812967,0.3,0.7,-0.24808518921906486,0.48,-0.7762530450647702,-0.11666570499051797,0.3,0.7,-0.258332852495259,0.48,-0.7762530450647702,-0.11666570499051797,0.3,0.7,-0.258332852495259,0.48,-0.7762530450647702,-0.11666570499051797,0.3,0.7,-0.258332852495259
11,inference_affirm,20,0.5666057242130952,0.51,-0.6930524897846682,-0.21441264700960058,0.3,0.4,-0.3072063235048003,0.51,-0.7195594343182694,-0.21283608342864763,0.3,0.3,-0.30641804171432385,0.53,-0.7090374312036112,-0.10720632350480029,0.3,0.4,-0.25360316175240016,0.53,-0.7090374312036112,-0.10720632350480029,0.3,0.4,-0.25360316175240016
