qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,projection_only,0.6923076923076923,-0.7132295360293051
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,projection_alpha,0.6923076923076923,-0.7132295360293051
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,random_projection,0.7142857142857143,-0.6915938570600532
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,projection_only,0.7142857142857143,-0.6910312685619385
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,14,projection_alpha,0.7142857142857143,-0.6910312685619385
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,random_projection,0.7333333333333333,-0.6926499186292059
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,projection_only,0.5333333333333333,-0.7329927963417654
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,15,projection_alpha,0.5333333333333333,-0.7329927963417654
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,random_projection,0.6875,-0.6922749736687324
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,projection_only,0.5625,-0.7111685700946152
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,16,projection_alpha,0.5625,-0.7111685700946152
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,random_projection,0.7058823529411765,-0.6921935253507127
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,projection_only,0.5882352941176471,-0.6857643990556771
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,17,projection_alpha,0.5882352941176471,-0.6857643990556771
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,random_projection,0.6666666666666666,-0.6927650345257578
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,projection_only,0.6111111111111112,-0.6820333509848431
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,projection_alpha,0.6111111111111112,-0.6820333509848431
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,random_projection,0.5789473684210527,-0.6932491561144828
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,projection_only,0.5789473684210527,-0.6912039616121606
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,projection_alpha,0.5789473684210527,-0.6912039616121606
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,random_projection,0.5,-0.6943451766556021
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,projection_only,0.6,-0.6666694022874111
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,projection_alpha,0.6,-0.6666694022874111
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,random_projection,0.6666666666666666,-0.6933621202576679
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,projection_only,1.0,-0.6712637912955747
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,projection_alpha,1.0,-0.6712637912955747
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,random_projection,0.0,-0.6951731248751145
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,projection_only,0.5,-0.7447233425398718
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,projection_alpha,0.5,-0.7447233425398718
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,random_projection,0.4,-0.6945251989148353
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,projection_only,0.8,-0.6628312991919716
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,projection_alpha,0.8,-0.6628312991919716
