persona_id,condition,fit_type,n_trials,test_acc,test_ll
5,inference_affirm,partial,16,0.56,-0.6542830380580266
5,inference_affirm,standard,17,0.54,-0.6921763093761649
5,inference_affirm,projected,17,0.5,-0.7736357857867224
5,inference_affirm,partial,17,0.56,-0.6572371914214841
5,inference_affirm,standard,18,0.6,-0.6911900006220563
5,inference_affirm,projected,18,0.48,-0.7674563373502918
5,inference_affirm,partial,18,0.56,-0.6539182514130866
5,inference_affirm,standard,19,0.58,-0.6913960766246718
5,inference_affirm,projected,19,0.5,-0.7512387521759212
5,inference_affirm,partial,19,0.58,-0.6499165106966666
5,inference_affirm,standard,20,0.62,-0.6908491249447625
5,inference_affirm,projected,20,0.54,-0.751709475838154
5,inference_affirm,partial,20,0.58,-0.6454353917603315
5,inference_categories,standard,1,0.48,-0.6929845037555848
5,inference_categories,projected,1,0.48,-0.7018082407184307
5,inference_categories,partial,1,0.56,-0.6767099064880565
5,inference_categories,standard,2,0.5,-0.6932295445459067
5,inference_categories,projected,2,0.5,-0.7442124766415419
5,inference_categories,partial,2,0.54,-0.7082041682653413
5,inference_categories,standard,3,0.54,-0.693173779813788
5,inference_categories,projected,3,0.5,-0.7241218433258055
5,inference_categories,partial,3,0.58,-0.683669324388764
5,inference_categories,standard,4,0.5,-0.6926661900277209
5,inference_categories,projected,4,0.62,-0.6704788583870784
5,inference_categories,partial,4,0.62,-0.6393471475125047
5,inference_categories,standard,5,0.58,-0.6924650899468168
5,inference_categories,projected,5,0.56,-0.6842823952781295
5,inference_categories,partial,5,0.62,-0.6458474801942999
5,inference_categories,standard,6,0.48,-0.6926045893091495
5,inference_categories,projected,6,0.54,-0.692619535959073
5,inference_categories,partial,6,0.64,-0.6452742053309045
5,inference_categories,standard,7,0.54,-0.6923419548488663
5,inference_categories,projected,7,0.56,-0.679361655339727
5,inference_categories,partial,7,0.68,-0.6359425603883639
5,inference_categories,standard,8,0.56,-0.6926593249062301
5,inference_categories,projected,8,0.58,-0.6891833610136271
5,inference_categories,partial,8,0.56,-0.6486092254885741
5,inference_categories,standard,9,0.56,-0.6926528155734276
5,inference_categories,projected,9,0.52,-0.7072188646924686
5,inference_categories,partial,9,0.52,-0.6626236816868923
5,inference_categories,standard,10,0.52,-0.6923423270502751
5,inference_categories,projected,10,0.52,-0.715823887060029
5,inference_categories,partial,10,0.52,-0.6715206422152111
5,inference_categories,standard,11,0.56,-0.6915981696717912
5,inference_categories,projected,11,0.62,-0.6749148627264085
5,inference_categories,partial,11,0.64,-0.6156924909452159
5,inference_categories,standard,12,0.58,-0.6926116980910227
5,inference_categories,projected,12,0.5,-0.7526051325561613
5,inference_categories,partial,12,0.58,-0.6444460935006705
5,inference_categories,standard,13,0.52,-0.6931709998539152
5,inference_categories,projected,13,0.46,-0.7857898486061273
5,inference_categories,partial,13,0.52,-0.6873997216591238
5,inference_categories,standard,14,0.52,-0.6929513398694489
5,inference_categories,projected,14,0.46,-0.7844671538066088
5,inference_categories,partial,14,0.5,-0.6836231124401076
5,inference_categories,standard,15,0.5,-0.6924430971735078
5,inference_categories,projected,15,0.46,-0.7912229142313939
5,inference_categories,partial,15,0.54,-0.6786733176892139
5,inference_categories,standard,16,0.54,-0.6916811028375518
5,inference_categories,projected,16,0.46,-0.7725129081288112
5,inference_categories,partial,16,0.52,-0.6751906174923701
5,inference_categories,standard,17,0.54,-0.6921763093761649
5,inference_categories,projected,17,0.5,-0.7736357857867224
5,inference_categories,partial,17,0.54,-0.6697226174554644
5,inference_categories,standard,18,0.6,-0.6911900006220563
5,inference_categories,projected,18,0.48,-0.7674563373502918
5,inference_categories,partial,18,0.54,-0.6700290499333409
5,inference_categories,standard,19,0.58,-0.6913960766246718
5,inference_categories,projected,19,0.5,-0.7512387521759212
5,inference_categories,partial,19,0.54,-0.6654694263067945
5,inference_categories,standard,20,0.62,-0.6908491249447625
5,inference_categories,projected,20,0.54,-0.751709475838154
5,inference_categories,partial,20,0.54,-0.6626803888218066
6,choice_only,standard,1,0.64,-0.6923699477979832
6,choice_only,projected,1,0.56,-0.6775766053741589
6,choice_only,partial,1,0.56,-0.6775766053741589
6,choice_only,standard,2,0.64,-0.6917511219409426
6,choice_only,projected,2,0.72,-0.6475159217492523
6,choice_only,partial,2,0.72,-0.6475159217492523
6,choice_only,standard,3,0.68,-0.6900991847448982
6,choice_only,projected,3,0.62,-0.62544364669099
6,choice_only,partial,3,0.62,-0.62544364669099
6,choice_only,standard,4,0.7,-0.6888676685206597
6,choice_only,projected,4,0.68,-0.6083025299945655
6,choice_only,partial,4,0.68,-0.6083025299945655
6,choice_only,standard,5,0.68,-0.6886987247091793
6,choice_only,projected,5,0.68,-0.598432503282384
6,choice_only,partial,5,0.68,-0.598432503282384
6,choice_only,standard,6,0.7,-0.6882198353384308
6,choice_only,projected,6,0.72,-0.579591369248081
6,choice_only,partial,6,0.72,-0.579591369248081
6,choice_only,standard,7,0.66,-0.6880834399819988
6,choice_only,projected,7,0.72,-0.5894237166104833
6,choice_only,partial,7,0.72,-0.5894237166104833
6,choice_only,standard,8,0.66,-0.6880613356700499
6,choice_only,projected,8,0.7,-0.5752401457815727
6,choice_only,partial,8,0.7,-0.5752401457815727
6,choice_only,standard,9,0.68,-0.6876211656164923
6,choice_only,projected,9,0.7,-0.5820899356438289
6,choice_only,partial,9,0.7,-0.5820899356438289
6,choice_only,standard,10,0.72,-0.686829982743085
6,choice_only,projected,10,0.72,-0.5698048113766119
6,choice_only,partial,10,0.72,-0.5698048113766119
6,choice_only,standard,11,0.74,-0.6865288173785765
6,choice_only,projected,11,0.72,-0.5587804798299073
6,choice_only,partial,11,0.72,-0.5587804798299073
6,choice_only,standard,12,0.74,-0.6854318862053077
6,choice_only,projected,12,0.74,-0.5405765921809692
6,choice_only,partial,12,0.74,-0.5405765921809692
6,choice_only,standard,13,0.72,-0.6842756703970688
6,choice_only,projected,13,0.76,-0.5221438302033273
6,choice_only,partial,13,0.76,-0.5221438302033273
6,choice_only,standard,14,0.72,-0.68475072629975
6,choice_only,projected,14,0.74,-0.5408734853480764
6,choice_only,partial,14,0.74,-0.5408734853480764
6,choice_only,standard,15,0.76,-0.6840665486985863
6,choice_only,projected,15,0.76,-0.5149659663088161
6,choice_only,partial,15,0.76,-0.5149659663088161
6,choice_only,standard,16,0.74,-0.6840220614867549
6,choice_only,projected,16,0.74,-0.5116610712277123
6,choice_only,partial,16,0.74,-0.5116610712277123
6,choice_only,standard,17,0.74,-0.6841664927881972
6,choice_only,projected,17,0.74,-0.49065980476423676
6,choice_only,partial,17,0.74,-0.49065980476423676
6,choice_only,standard,18,0.72,-0.6833943309882501
6,choice_only,projected,18,0.72,-0.49688136839435126
6,choice_only,partial,18,0.72,-0.49688136839435126
6,choice_only,standard,19,0.78,-0.683294650519057
6,choice_only,projected,19,0.78,-0.4880606121055265
6,choice_only,partial,19,0.78,-0.4880606121055265
6,choice_only,standard,20,0.8,-0.6834268120584177
6,choice_only,projected,20,0.74,-0.4896902864516443
6,choice_only,partial,20,0.74,-0.4896902864516443
6,inference_affirm,standard,1,0.64,-0.6923699477979832
6,inference_affirm,projected,1,0.56,-0.6775766053741589
6,inference_affirm,partial,1,0.58,-0.6711866142062415
6,inference_affirm,standard,2,0.64,-0.6917511219409426
6,inference_affirm,projected,2,0.72,-0.6475159217492523
6,inference_affirm,partial,2,0.7,-0.6445635740047051
6,inference_affirm,standard,3,0.68,-0.6900991847448982
6,inference_affirm,projected,3,0.62,-0.62544364669099
6,inference_affirm,partial,3,0.72,-0.6115237538684252
6,inference_affirm,standard,4,0.7,-0.6888676685206597
6,inference_affirm,projected,4,0.68,-0.6083025299945655
6,inference_affirm,partial,4,0.64,-0.6272123772567956
6,inference_affirm,standard,5,0.68,-0.6886987247091793
6,inference_affirm,projected,5,0.68,-0.598432503282384
6,inference_affirm,partial,5,0.66,-0.6191447215135059
6,inference_affirm,standard,6,0.7,-0.6882198353384308
6,inference_affirm,projected,6,0.72,-0.579591369248081
6,inference_affirm,partial,6,0.64,-0.6083038809301042
6,inference_affirm,standard,7,0.66,-0.6880834399819988
6,inference_affirm,projected,7,0.72,-0.5894237166104833
6,inference_affirm,partial,7,0.6,-0.6132519295079052
6,inference_affirm,standard,8,0.66,-0.6880613356700499
6,inference_affirm,projected,8,0.7,-0.5752401457815727
6,inference_affirm,partial,8,0.66,-0.6047354630123297
6,inference_affirm,standard,9,0.68,-0.6876211656164923
6,inference_affirm,projected,9,0.7,-0.5820899356438289
6,inference_affirm,partial,9,0.66,-0.6096346145187752
6,inference_affirm,standard,10,0.72,-0.686829982743085
6,inference_affirm,projected,10,0.72,-0.5698048113766119
6,inference_affirm,partial,10,0.72,-0.5676774789755267
6,inference_affirm,standard,11,0.74,-0.6865288173785765
6,inference_affirm,projected,11,0.72,-0.5587804798299073
6,inference_affirm,partial,11,0.7,-0.5523984246496313
6,inference_affirm,standard,12,0.74,-0.6854318862053077
6,inference_affirm,projected,12,0.74,-0.5405765921809692
6,inference_affirm,partial,12,0.76,-0.5334969768056702
6,inference_affirm,standard,13,0.72,-0.6842756703970688
6,inference_affirm,projected,13,0.76,-0.5221438302033273
6,inference_affirm,partial,13,0.82,-0.5140709286159951
6,inference_affirm,standard,14,0.72,-0.68475072629975
6,inference_affirm,projected,14,0.74,-0.5408734853480764
6,inference_affirm,partial,14,0.8,-0.5188171808681434
6,inference_affirm,standard,15,0.76,-0.6840665486985863
6,inference_affirm,projected,15,0.76,-0.5149659663088161
6,inference_affirm,partial,15,0.8,-0.5061126878632084
6,inference_affirm,standard,16,0.74,-0.6840220614867549
6,inference_affirm,projected,16,0.74,-0.5116610712277123
6,inference_affirm,partial,16,0.82,-0.5092926946668819
6,inference_affirm,standard,17,0.74,-0.6841664927881972
6,inference_affirm,projected,17,0.74,-0.49065980476423676
6,inference_affirm,partial,17,0.8,-0.5148506251801269
6,inference_affirm,standard,18,0.72,-0.6833943309882501
6,inference_affirm,projected,18,0.72,-0.49688136839435126
6,inference_affirm,partial,18,0.74,-0.5195056870076545
6,inference_affirm,standard,19,0.78,-0.683294650519057
6,inference_affirm,projected,19,0.78,-0.4880606121055265
6,inference_affirm,partial,19,0.74,-0.5159448153684921
6,inference_affirm,standard,20,0.8,-0.6834268120584177
6,inference_affirm,projected,20,0.74,-0.4896902864516443
6,inference_affirm,partial,20,0.72,-0.5122178886554216
6,inference_categories,standard,1,0.64,-0.6923699477979832
6,inference_categories,projected,1,0.56,-0.6775766053741589
6,inference_categories,partial,1,0.54,-0.6842743975593861
6,inference_categories,standard,2,0.64,-0.6917511219409426
6,inference_categories,projected,2,0.72,-0.6475159217492523
6,inference_categories,partial,2,0.62,-0.6532476261657619
6,inference_categories,standard,3,0.68,-0.6900991847448982
6,inference_categories,projected,3,0.62,-0.62544364669099
6,inference_categories,partial,3,0.62,-0.630538955420854
6,inference_categories,standard,4,0.7,-0.6888676685206597
6,inference_categories,projected,4,0.68,-0.6083025299945655
6,inference_categories,partial,4,0.64,-0.6369960449319171
6,inference_categories,standard,5,0.68,-0.6886987247091793
6,inference_categories,projected,5,0.68,-0.598432503282384
6,inference_categories,partial,5,0.64,-0.6310010645160549
6,inference_categories,standard,6,0.7,-0.6882198353384308
6,inference_categories,projected,6,0.72,-0.579591369248081
6,inference_categories,partial,6,0.68,-0.6149575486109817
6,inference_categories,standard,7,0.66,-0.6880834399819988
6,inference_categories,projected,7,0.72,-0.5894237166104833
6,inference_categories,partial,7,0.64,-0.6254360668453401
6,inference_categories,standard,8,0.66,-0.6880613356700499
6,inference_categories,projected,8,0.7,-0.5752401457815727
6,inference_categories,partial,8,0.62,-0.6139732702207046
6,inference_categories,standard,9,0.68,-0.6876211656164923
6,inference_categories,projected,9,0.7,-0.5820899356438289
6,inference_categories,partial,9,0.62,-0.613904558884971
6,inference_categories,standard,10,0.72,-0.686829982743085
6,inference_categories,projected,10,0.72,-0.5698048113766119
6,inference_categories,partial,10,0.72,-0.5882257802827909
6,inference_categories,standard,11,0.74,-0.6865288173785765
6,inference_categories,projected,11,0.72,-0.5587804798299073
6,inference_categories,partial,11,0.7,-0.5738625949746685
6,inference_categories,standard,12,0.74,-0.6854318862053077
6,inference_categories,projected,12,0.74,-0.5405765921809692
6,inference_categories,partial,12,0.72,-0.5483700041020024
6,inference_categories,standard,13,0.72,-0.6842756703970688
6,inference_categories,projected,13,0.76,-0.5221438302033273
6,inference_categories,partial,13,0.74,-0.5289361653704086
6,inference_categories,standard,14,0.72,-0.68475072629975
6,inference_categories,projected,14,0.74,-0.5408734853480764
6,inference_categories,partial,14,0.72,-0.5268152885742072
6,inference_categories,standard,15,0.76,-0.6840665486985863
6,inference_categories,projected,15,0.76,-0.5149659663088161
6,inference_categories,partial,15,0.76,-0.5203812881539259
6,inference_categories,standard,16,0.74,-0.6840220614867549
6,inference_categories,projected,16,0.74,-0.5116610712277123
6,inference_categories,partial,16,0.76,-0.5225050327773497
6,inference_categories,standard,17,0.74,-0.6841664927881972
6,inference_categories,projected,17,0.74,-0.49065980476423676
6,inference_categories,partial,17,0.78,-0.5250282113125828
6,inference_categories,standard,18,0.72,-0.6833943309882501
6,inference_categories,projected,18,0.72,-0.49688136839435126
6,inference_categories,partial,18,0.74,-0.5280577981193391
6,inference_categories,standard,19,0.78,-0.683294650519057
6,inference_categories,projected,19,0.78,-0.4880606121055265
6,inference_categories,partial,19,0.76,-0.5192859335517971
6,inference_categories,standard,20,0.8,-0.6834268120584177
6,inference_categories,projected,20,0.74,-0.4896902864516443
6,inference_categories,partial,20,0.7,-0.5219578054891892
7,choice_only,standard,1,0.56,-0.6924713911464626
7,choice_only,projected,1,0.58,-0.6888352440176732
7,choice_only,partial,1,0.58,-0.6888352440176732
7,choice_only,standard,2,0.54,-0.6923438693616519
7,choice_only,projected,2,0.56,-0.7081534446847897
7,choice_only,partial,2,0.56,-0.7081534446847897
7,choice_only,standard,3,0.54,-0.691913225548817
7,choice_only,projected,3,0.56,-0.6826034786657725
7,choice_only,partial,3,0.56,-0.6826034786657725
7,choice_only,standard,4,0.62,-0.6902157001175848
7,choice_only,projected,4,0.7,-0.6082730994535652
7,choice_only,partial,4,0.7,-0.6082730994535652
7,choice_only,standard,5,0.68,-0.6891373182343878
7,choice_only,projected,5,0.76,-0.6099556631002977
7,choice_only,partial,5,0.76,-0.6099556631002977
7,choice_only,standard,6,0.74,-0.687555138580455
7,choice_only,projected,6,0.76,-0.5624082953184144
7,choice_only,partial,6,0.76,-0.5624082953184144
7,choice_only,standard,7,0.74,-0.6862419153785599
7,choice_only,projected,7,0.76,-0.5242751360790134
7,choice_only,partial,7,0.76,-0.5242751360790134
7,choice_only,standard,8,0.76,-0.6857530812603295
7,choice_only,projected,8,0.7,-0.5126052217533918
7,choice_only,partial,8,0.7,-0.5126052217533918
7,choice_only,standard,9,0.78,-0.6851705775417416
7,choice_only,projected,9,0.72,-0.5327025372314139
7,choice_only,partial,9,0.72,-0.5327025372314139
7,choice_only,standard,10,0.8,-0.6852073561490721
7,choice_only,projected,10,0.72,-0.5272198533174837
7,choice_only,partial,10,0.72,-0.5272198533174837
7,choice_only,standard,11,0.76,-0.6844738778428895
7,choice_only,projected,11,0.74,-0.4853550133658693
7,choice_only,partial,11,0.74,-0.4853550133658693
7,choice_only,standard,12,0.74,-0.6834006667813618
7,choice_only,projected,12,0.86,-0.45526805953385735
7,choice_only,partial,12,0.86,-0.45526805953385735
7,choice_only,standard,13,0.78,-0.6820227603096666
7,choice_only,projected,13,0.86,-0.4412260976312997
7,choice_only,partial,13,0.86,-0.4412260976312997
7,choice_only,standard,14,0.78,-0.6807167522765056
7,choice_only,projected,14,0.84,-0.4252438741630599
7,choice_only,partial,14,0.84,-0.4252438741630599
7,choice_only,standard,15,0.76,-0.6800768583731304
7,choice_only,projected,15,0.78,-0.42717389606411965
7,choice_only,partial,15,0.78,-0.42717389606411965
7,choice_only,standard,16,0.78,-0.6788409461330152
7,choice_only,projected,16,0.8,-0.4220205736140439
7,choice_only,partial,16,0.8,-0.4220205736140439
7,choice_only,standard,17,0.78,-0.6773884594130706
7,choice_only,projected,17,0.84,-0.4193542030628558
7,choice_only,partial,17,0.84,-0.4193542030628558
7,choice_only,standard,18,0.82,-0.6773412733635341
7,choice_only,projected,18,0.8,-0.4335832471644831
7,choice_only,partial,18,0.8,-0.4335832471644831
7,choice_only,standard,19,0.8,-0.6757561159239575
7,choice_only,projected,19,0.82,-0.4073417084546989
7,choice_only,partial,19,0.82,-0.4073417084546989
7,choice_only,standard,20,0.82,-0.6750711610351733
7,choice_only,projected,20,0.82,-0.4166885059924196
7,choice_only,partial,20,0.82,-0.4166885059924196
7,inference_affirm,standard,1,0.56,-0.6924713911464626
7,inference_affirm,projected,1,0.58,-0.6888352440176732
7,inference_affirm,partial,1,0.54,-0.6799573324692528
7,inference_affirm,standard,2,0.54,-0.6923438693616519
7,inference_affirm,projected,2,0.56,-0.7081534446847897
7,inference_affirm,partial,2,0.48,-0.6957169773237547
7,inference_affirm,standard,3,0.54,-0.691913225548817
7,inference_affirm,projected,3,0.56,-0.6826034786657725
7,inference_affirm,partial,3,0.66,-0.6473644921034861
7,inference_affirm,standard,4,0.62,-0.6902157001175848
7,inference_affirm,projected,4,0.7,-0.6082730994535652
7,inference_affirm,partial,4,0.72,-0.5892704486880617
7,inference_affirm,standard,5,0.68,-0.6891373182343878
7,inference_affirm,projected,5,0.76,-0.6099556631002977
7,inference_affirm,partial,5,0.78,-0.5647697168467247
7,inference_affirm,standard,6,0.74,-0.687555138580455
7,inference_affirm,projected,6,0.76,-0.5624082953184144
7,inference_affirm,partial,6,0.82,-0.536139634412049
7,inference_affirm,standard,7,0.74,-0.6862419153785599
7,inference_affirm,projected,7,0.76,-0.5242751360790134
7,inference_affirm,partial,7,0.88,-0.4902012101136712
7,inference_affirm,standard,8,0.76,-0.6857530812603295
7,inference_affirm,projected,8,0.7,-0.5126052217533918
7,inference_affirm,partial,8,0.86,-0.4882003117094767
7,inference_affirm,standard,9,0.78,-0.6851705775417416
7,inference_affirm,projected,9,0.72,-0.5327025372314139
7,inference_affirm,partial,9,0.8,-0.48356303259295913
7,inference_affirm,standard,10,0.8,-0.6852073561490721
7,inference_affirm,projected,10,0.72,-0.5272198533174837
7,inference_affirm,partial,10,0.76,-0.5012077622328436
7,inference_affirm,standard,11,0.76,-0.6844738778428895
7,inference_affirm,projected,11,0.74,-0.4853550133658693
7,inference_affirm,partial,11,0.74,-0.5000462347466899
7,inference_affirm,standard,12,0.74,-0.6834006667813618
7,inference_affirm,projected,12,0.86,-0.45526805953385735
7,inference_affirm,partial,12,0.82,-0.4769077282523034
7,inference_affirm,standard,13,0.78,-0.6820227603096666
7,inference_affirm,projected,13,0.86,-0.4412260976312997
7,inference_affirm,partial,13,0.82,-0.46940506616757693
7,inference_affirm,standard,14,0.78,-0.6807167522765056
7,inference_affirm,projected,14,0.84,-0.4252438741630599
7,inference_affirm,partial,14,0.78,-0.4567631604160969
7,inference_affirm,standard,15,0.76,-0.6800768583731304
7,inference_affirm,projected,15,0.78,-0.42717389606411965
7,inference_affirm,partial,15,0.76,-0.45528382938121176
7,inference_affirm,standard,16,0.78,-0.6788409461330152
7,inference_affirm,projected,16,0.8,-0.4220205736140439
7,inference_affirm,partial,16,0.76,-0.45022044354815505
7,inference_affirm,standard,17,0.78,-0.6773884594130706
7,inference_affirm,projected,17,0.84,-0.4193542030628558
7,inference_affirm,partial,17,0.76,-0.44595398775433887
7,inference_affirm,standard,18,0.82,-0.6773412733635341
7,inference_affirm,projected,18,0.8,-0.4335832471644831
7,inference_affirm,partial,18,0.78,-0.4611148762431675
7,inference_affirm,standard,19,0.8,-0.6757561159239575
7,inference_affirm,projected,19,0.82,-0.4073417084546989
7,inference_affirm,partial,19,0.82,-0.42963788800375874
7,inference_affirm,standard,20,0.82,-0.6750711610351733
7,inference_affirm,projected,20,0.82,-0.4166885059924196
7,inference_affirm,partial,20,0.78,-0.44834534205868976
7,inference_categories,standard,1,0.56,-0.6924713911464626
7,inference_categories,projected,1,0.58,-0.6888352440176732
7,inference_categories,partial,1,0.54,-0.6799573324692528
7,inference_categories,standard,2,0.54,-0.6923438693616519
7,inference_categories,projected,2,0.56,-0.7081534446847897
7,inference_categories,partial,2,0.48,-0.6957169773237547
7,inference_categories,standard,3,0.54,-0.691913225548817
7,inference_categories,projected,3,0.56,-0.6826034786657725
7,inference_categories,partial,3,0.64,-0.6411559646429668
7,inference_categories,standard,4,0.62,-0.6902157001175848
7,inference_categories,projected,4,0.7,-0.6082730994535652
7,inference_categories,partial,4,0.76,-0.5815238129813455
7,inference_categories,standard,5,0.68,-0.6891373182343878
7,inference_categories,projected,5,0.76,-0.6099556631002977
7,inference_categories,partial,5,0.76,-0.5614522213151094
7,inference_categories,standard,6,0.74,-0.687555138580455
7,inference_categories,projected,6,0.76,-0.5624082953184144
7,inference_categories,partial,6,0.82,-0.547708741249262
7,inference_categories,standard,7,0.74,-0.6862419153785599
7,inference_categories,projected,7,0.76,-0.5242751360790134
7,inference_categories,partial,7,0.84,-0.487922408916736
7,inference_categories,standard,8,0.76,-0.6857530812603295
7,inference_categories,projected,8,0.7,-0.5126052217533918
7,inference_categories,partial,8,0.86,-0.4842791550821363
7,inference_categories,standard,9,0.78,-0.6851705775417416
7,inference_categories,projected,9,0.72,-0.5327025372314139
7,inference_categories,partial,9,0.76,-0.48436945623491456
7,inference_categories,standard,10,0.8,-0.6852073561490721
7,inference_categories,projected,10,0.72,-0.5272198533174837
7,inference_categories,partial,10,0.72,-0.4969348740949169
7,inference_categories,standard,11,0.76,-0.6844738778428895
7,inference_categories,projected,11,0.74,-0.4853550133658693
7,inference_categories,partial,11,0.72,-0.4990143303575019
7,inference_categories,standard,12,0.74,-0.6834006667813618
7,inference_categories,projected,12,0.86,-0.45526805953385735
7,inference_categories,partial,12,0.8,-0.47438825890887204
7,inference_categories,standard,13,0.78,-0.6820227603096666
7,inference_categories,projected,13,0.86,-0.4412260976312997
7,inference_categories,partial,13,0.82,-0.47604300630960056
7,inference_categories,standard,14,0.78,-0.6807167522765056
7,inference_categories,projected,14,0.84,-0.4252438741630599
7,inference_categories,partial,14,0.82,-0.45708508305235585
7,inference_categories,standard,15,0.76,-0.6800768583731304
7,inference_categories,projected,15,0.78,-0.42717389606411965
7,inference_categories,partial,15,0.76,-0.4519341740227745
7,inference_categories,standard,16,0.78,-0.6788409461330152
7,inference_categories,projected,16,0.8,-0.4220205736140439
7,inference_categories,partial,16,0.76,-0.4457210678826409
7,inference_categories,standard,17,0.78,-0.6773884594130706
7,inference_categories,projected,17,0.84,-0.4193542030628558
7,inference_categories,partial,17,0.78,-0.4422544229114878
7,inference_categories,standard,18,0.82,-0.6773412733635341
7,inference_categories,projected,18,0.8,-0.4335832471644831
7,inference_categories,partial,18,0.76,-0.45633739405365714
7,inference_categories,standard,19,0.8,-0.6757561159239575
7,inference_categories,projected,19,0.82,-0.4073417084546989
7,inference_categories,partial,19,0.82,-0.42681007773972707
7,inference_categories,standard,20,0.82,-0.6750711610351733
7,inference_categories,projected,20,0.82,-0.4166885059924196
7,inference_categories,partial,20,0.78,-0.44368029917367025
4,choice_only,standard,1,0.66,-0.6920962493916356
4,choice_only,projected,1,0.58,-0.6786023572561578
4,choice_only,partial,1,0.58,-0.6786023572561578
4,choice_only,standard,2,0.82,-0.6904111600031819
4,choice_only,projected,2,0.66,-0.627910877276423
4,choice_only,partial,2,0.66,-0.627910877276423
4,choice_only,standard,3,0.7,-0.6911935209236817
4,choice_only,projected,3,0.72,-0.6271266631312719
4,choice_only,partial,3,0.72,-0.6271266631312719
4,choice_only,standard,4,0.68,-0.6905584404166397
4,choice_only,projected,4,0.66,-0.6276352435761785
4,choice_only,partial,4,0.66,-0.6276352435761785
4,choice_only,standard,5,0.78,-0.6890449431914734
4,choice_only,projected,5,0.68,-0.581477435838176
4,choice_only,partial,5,0.68,-0.581477435838176
4,choice_only,standard,6,0.7,-0.6898020718858666
4,choice_only,projected,6,0.64,-0.5745401106525075
4,choice_only,partial,6,0.64,-0.5745401106525075
4,choice_only,standard,7,0.72,-0.6888459180313709
4,choice_only,projected,7,0.66,-0.5534357507498524
4,choice_only,partial,7,0.66,-0.5534357507498524
4,choice_only,standard,8,0.66,-0.6892691744069755
4,choice_only,projected,8,0.74,-0.5514920813503253
4,choice_only,partial,8,0.74,-0.5514920813503253
4,choice_only,standard,9,0.68,-0.6885644742961442
4,choice_only,projected,9,0.7,-0.5572142721390952
4,choice_only,partial,9,0.7,-0.5572142721390952
4,choice_only,standard,10,0.62,-0.6895132612915823
4,choice_only,projected,10,0.7,-0.5821264844317688
4,choice_only,partial,10,0.7,-0.5821264844317688
4,choice_only,standard,11,0.66,-0.6891587359236546
4,choice_only,projected,11,0.74,-0.554264484632098
4,choice_only,partial,11,0.74,-0.554264484632098
4,choice_only,standard,12,0.68,-0.6891478760133775
4,choice_only,projected,12,0.74,-0.5689004509559104
4,choice_only,partial,12,0.74,-0.5689004509559104
4,choice_only,standard,13,0.7,-0.688399988077532
4,choice_only,projected,13,0.7,-0.560436636909722
4,choice_only,partial,13,0.7,-0.560436636909722
4,choice_only,standard,14,0.66,-0.688681716920842
4,choice_only,projected,14,0.7,-0.5332182566069357
4,choice_only,partial,14,0.7,-0.5332182566069357
4,choice_only,standard,15,0.64,-0.6891695305152461
4,choice_only,projected,15,0.72,-0.5333707613718013
4,choice_only,partial,15,0.72,-0.5333707613718013
4,choice_only,standard,16,0.62,-0.6883461221174718
4,choice_only,projected,16,0.7,-0.5152436146092108
4,choice_only,partial,16,0.7,-0.5152436146092108
4,choice_only,standard,17,0.66,-0.6874401105434219
4,choice_only,projected,17,0.72,-0.5143822844206603
4,choice_only,partial,17,0.72,-0.5143822844206603
4,choice_only,standard,18,0.64,-0.6869180847679952
4,choice_only,projected,18,0.72,-0.5027975328809053
4,choice_only,partial,18,0.72,-0.5027975328809053
4,choice_only,standard,19,0.72,-0.6854366490687247
4,choice_only,projected,19,0.74,-0.497027478000843
4,choice_only,partial,19,0.74,-0.497027478000843
4,choice_only,standard,20,0.74,-0.6853587895585841
4,choice_only,projected,20,0.74,-0.5065296843649039
4,choice_only,partial,20,0.74,-0.5065296843649039
4,inference_affirm,standard,1,0.66,-0.6920962493916356
4,inference_affirm,projected,1,0.58,-0.6786023572561578
4,inference_affirm,partial,1,0.58,-0.6760888887550334
4,inference_affirm,standard,2,0.82,-0.6904111600031819
4,inference_affirm,projected,2,0.66,-0.627910877276423
4,inference_affirm,partial,2,0.64,-0.6293208916168074
4,inference_affirm,standard,3,0.7,-0.6911935209236817
4,inference_affirm,projected,3,0.72,-0.6271266631312719
4,inference_affirm,partial,3,0.68,-0.6262211140191049
4,inference_affirm,standard,4,0.68,-0.6905584404166397
4,inference_affirm,projected,4,0.66,-0.6276352435761785
4,inference_affirm,partial,4,0.66,-0.6205383362083214
4,inference_affirm,standard,5,0.78,-0.6890449431914734
4,inference_affirm,projected,5,0.68,-0.581477435838176
4,inference_affirm,partial,5,0.72,-0.5984937434186229
4,inference_affirm,standard,6,0.7,-0.6898020718858666
4,inference_affirm,projected,6,0.64,-0.5745401106525075
4,inference_affirm,partial,6,0.72,-0.5976249006095795
4,inference_affirm,standard,7,0.72,-0.6888459180313709
4,inference_affirm,projected,7,0.66,-0.5534357507498524
4,inference_affirm,partial,7,0.7,-0.5960262069127465
4,inference_affirm,standard,8,0.66,-0.6892691744069755
4,inference_affirm,projected,8,0.74,-0.5514920813503253
4,inference_affirm,partial,8,0.64,-0.5924329363024586
4,inference_affirm,standard,9,0.68,-0.6885644742961442
4,inference_affirm,projected,9,0.7,-0.5572142721390952
4,inference_affirm,partial,9,0.62,-0.615928940877615
