user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
0,slider,26,0.505,-0.693143744614687,,,,
0,partial,26,0.525,-0.693079337288782,,,,
0,standard,27,0.52,-0.6930197084310538,,,,
0,projected,27,0.555,-0.6930771459215075,,,,
0,slider,27,0.52,-0.6931436011930397,,,,
0,partial,27,0.51,-0.693081421177609,,,,
0,standard,28,0.545,-0.6930077679231911,,,,
0,projected,28,0.535,-0.693066634794066,,,,
0,slider,28,0.535,-0.6931414857057431,,,,
0,partial,28,0.525,-0.693074391352871,,,,
0,standard,29,0.53,-0.6930040088701185,,,,
0,projected,29,0.54,-0.6930617449845912,,,,
0,slider,29,0.525,-0.6931404926816802,,,,
0,partial,29,0.52,-0.6930719784431197,,,,
0,standard,30,0.53,-0.6930161140399566,,,,
0,projected,30,0.54,-0.6930721029036307,,,,
0,slider,30,0.54,-0.6931425758986868,,,,
0,partial,30,0.525,-0.6930790897029495,,,,
0,standard,31,0.525,-0.6930398683839099,,,,
0,projected,31,0.545,-0.6930836872531563,,,,
0,slider,31,0.555,-0.6931402519019724,,,,
0,partial,31,0.5,-0.6930898249667892,,,,
0,standard,32,0.515,-0.6930454916289946,,,,
0,projected,32,0.545,-0.6930840834258611,,,,
0,slider,32,0.555,-0.693140337038069,,,,
0,partial,32,0.495,-0.6930926945905899,,,,
0,standard,33,0.505,-0.6930286103161066,,,,
0,projected,33,0.54,-0.6930768675953339,,,,
0,slider,33,0.545,-0.6931388725384997,,,,
0,partial,33,0.495,-0.6930834547703024,,,,
0,standard,34,0.515,-0.6930429416614132,,,,
0,projected,34,0.525,-0.6930825977665077,,,,
0,slider,34,0.54,-0.6931400252702657,,,,
0,partial,34,0.505,-0.6930912084618296,,,,
0,standard,35,0.52,-0.6930554396454107,,,,
0,projected,35,0.5,-0.6930907864940405,,,,
0,slider,35,0.53,-0.6931416704002086,,,,
0,partial,35,0.52,-0.6930982770428225,,,,
0,standard,36,0.52,-0.6930685936936106,,,,
0,projected,36,0.51,-0.6930968032858611,,,,
0,slider,36,0.52,-0.6931404668712868,,,,
0,partial,36,0.515,-0.6931042509123589,,,,
0,standard,37,0.51,-0.6930872166494478,,,,
0,projected,37,0.53,-0.6931062891538482,,,,
0,slider,37,0.555,-0.6931385538346333,,,,
0,partial,37,0.52,-0.693112643690671,,,,
0,standard,38,0.515,-0.6930835209789572,,,,
0,projected,38,0.525,-0.6931059403432971,,,,
0,slider,38,0.53,-0.6931384689920841,,,,
0,partial,38,0.515,-0.6931107030202475,,,,
0,standard,39,0.51,-0.6930892450509064,,,,
0,projected,39,0.515,-0.6931128982876222,,,,
0,slider,39,0.555,-0.6931370697498878,,,,
0,partial,39,0.51,-0.6931128739223681,,,,
0,standard,40,0.515,-0.6930929690506005,,,,
0,projected,40,0.525,-0.6931132564403291,,,,
0,slider,40,0.575,-0.6931371543273309,,,,
0,partial,40,0.515,-0.6931148223285568,,,,
0,standard,41,0.5,-0.6931008039276033,,,,
0,projected,41,0.53,-0.6931155010324125,,,,
0,slider,41,0.575,-0.6931367050858159,,,,
0,partial,41,0.51,-0.6931185254137456,,,,
0,standard,42,0.53,-0.6931043306275219,,,,
0,projected,42,0.51,-0.6931129269480306,,,,
0,slider,42,0.575,-0.6931372277666706,,,,
0,partial,42,0.52,-0.6931205203522715,,,,
0,standard,43,0.525,-0.6931107502682378,,,,
0,projected,43,0.49,-0.6931230877134315,,,,
0,slider,43,0.55,-0.693139258526129,,,,
0,partial,43,0.515,-0.6931247100654544,,,,
0,standard,44,0.51,-0.6931148964290417,,,,
0,projected,44,0.5,-0.6931221997214465,,,,
0,slider,44,0.555,-0.6931390771637156,,,,
0,partial,44,0.5,-0.6931266810665849,,,,
0,standard,45,0.505,-0.6931194339837258,,,,
0,projected,45,0.495,-0.6931284304813192,,,,
0,slider,45,0.56,-0.693137832338155,,,,
0,partial,45,0.51,-0.6931283028583591,,,,
0,standard,46,0.51,-0.6931406143240194,,,,
0,projected,46,0.495,-0.6931396958046863,,,,
0,slider,46,0.535,-0.6931400902012089,,,,
0,partial,46,0.5,-0.6931400344615878,,,,
0,standard,47,0.5,-0.6931299072246915,,,,
0,projected,47,0.51,-0.6931353939958826,,,,
0,slider,47,0.54,-0.6931409497276922,,,,
0,partial,47,0.495,-0.6931351224465166,,,,
0,standard,48,0.485,-0.6931152045808017,,,,
0,projected,48,0.52,-0.693125701573631,,,,
0,slider,48,0.53,-0.6931429001117272,,,,
0,partial,48,0.49,-0.6931287166341139,,,,
0,standard,49,0.5,-0.6931081549704987,,,,
0,projected,49,0.515,-0.6931227465148069,,,,
0,slider,49,0.535,-0.6931423150243945,,,,
0,partial,49,0.485,-0.6931249102060747,,,,
0,standard,50,0.48,-0.6931199369182292,,,,
0,projected,50,0.5,-0.6931291386205217,,,,
0,slider,50,0.51,-0.693143600386442,,,,
0,partial,50,0.5,-0.6931314582586616,,,,
0,standard,51,0.495,-0.6931044392275652,,,,
0,projected,51,0.52,-0.693115960270085,,,,
0,slider,51,0.485,-0.6931462459506981,,,,
0,partial,51,0.48,-0.693125000068275,,,,
0,standard,52,0.505,-0.6930838716035762,,,,
0,projected,52,0.525,-0.6931048319342368,,,,
0,slider,52,0.515,-0.6931440027279231,,,,
0,partial,52,0.5,-0.6931135421343724,,,,
0,standard,53,0.49,-0.6930812153219802,,,,
0,projected,53,0.52,-0.6931064431581558,,,,
0,slider,53,0.515,-0.6931436799405827,,,,
0,partial,53,0.49,-0.6931120355019046,,,,
0,standard,54,0.495,-0.6930895630576867,,,,
0,projected,54,0.515,-0.6931086061662941,,,,
0,slider,54,0.525,-0.6931441096442605,,,,
0,partial,54,0.485,-0.6931164317439183,,,,
0,standard,55,0.5,-0.693087304816097,,,,
0,projected,55,0.525,-0.693103253601199,,,,
0,slider,55,0.5,-0.6931451789267146,,,,
0,partial,55,0.49,-0.6931158462522978,,,,
0,standard,56,0.495,-0.693073956826,,,,
0,projected,56,0.515,-0.6930922746224499,,,,
0,slider,56,0.53,-0.6931429822491867,,,,
0,partial,56,0.49,-0.6931081031151228,,,,
0,standard,57,0.485,-0.6930787844875812,,,,
0,projected,57,0.53,-0.6930948603298276,,,,
0,slider,57,0.53,-0.6931434957457467,,,,
0,partial,57,0.48,-0.6931107771199249,,,,
0,standard,58,0.48,-0.693075817632172,,,,
0,projected,58,0.54,-0.693098512802748,,,,
0,slider,58,0.5,-0.6931442326557569,,,,
0,partial,58,0.48,-0.6931096695063604,,,,
0,standard,59,0.48,-0.693076530837368,,,,
0,projected,59,0.54,-0.6931008267672613,,,,
0,slider,59,0.5,-0.6931437716588301,,,,
0,partial,59,0.48,-0.6931097939799804,,,,
0,standard,60,0.485,-0.6930708883890527,,,,
0,projected,60,0.53,-0.6931004047182896,,,,
0,slider,60,0.495,-0.6931438586259568,,,,
0,partial,60,0.47,-0.6931070002880036,,,,
0,standard,61,0.495,-0.6930663543263627,,,,
0,projected,61,0.535,-0.6930941855599565,,,,
0,slider,61,0.505,-0.6931426151570125,,,,
0,partial,61,0.48,-0.6931041355239361,,,,
0,standard,62,0.495,-0.6930561875818146,,,,
0,projected,62,0.53,-0.6930875493353347,,,,
0,slider,62,0.52,-0.6931412842776734,,,,
0,partial,62,0.495,-0.6930983943965121,,,,
0,standard,63,0.48,-0.6930721081987292,,,,
0,projected,63,0.53,-0.6930973368788363,,,,
0,slider,63,0.525,-0.6931393171592495,,,,
0,partial,63,0.485,-0.693105387204456,,,,
0,standard,64,0.495,-0.6930533777711705,,,,
0,projected,64,0.535,-0.6930870485834681,,,,
0,slider,64,0.485,-0.6931413916455881,,,,
0,partial,64,0.49,-0.6930970090853595,,,,
0,standard,65,0.49,-0.6930371178848369,,,,
0,projected,65,0.535,-0.6930763450831177,,,,
0,slider,65,0.525,-0.6931392368890019,,,,
0,partial,65,0.5,-0.6930877619909189,,,,
0,standard,66,0.485,-0.693050659431459,,,,
0,projected,66,0.535,-0.6930855365616426,,,,
